trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
45,False,lstm,47,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.2477097141145543,inf,inf,inf,inf,inf,0.82265623529205,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
46,False,lstm,47,False,128,3,0.2,32,40,21,0.001,64,0.2,13,0.0001,real,,0,0,30.0,inf,0.7748046920106217,inf,inf,inf,inf,inf,0.653924771053035,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
47,False,lstm,47,False,128,3,0.2,32,40,9,0.001,64,0.2,1,0.0001,real,,0,0,30.0,inf,1.088897947911863,inf,inf,inf,inf,inf,0.8990513368006106,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
48,False,lstm,47,False,128,3,0.2,32,40,9,0.001,64,0.2,1,0.0001,real,,0,0,30.0,inf,1.0113696281618252,inf,inf,inf,inf,inf,0.8927501061415147,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
49,False,lstm,47,False,256,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.1902148869066738,inf,inf,inf,inf,inf,0.8427013709948715,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
50,False,lstm,47,False,256,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,0.6038042191449586,inf,inf,inf,inf,inf,0.8279699221859134,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
51,False,lstm,47,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.228548937373691,inf,inf,inf,inf,inf,0.8874563867957503,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
52,False,lstm,47,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.057220654309317,inf,inf,inf,inf,inf,0.8738986800819217,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
53,False,lstm,47,False,256,2,0.1,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.0856828174420856,inf,inf,inf,inf,inf,0.8611703817449491,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
54,False,lstm,47,False,256,2,0.1,32,40,16,0.0003,64,0.2,8,0.0001,real,,0,0,30.0,inf,0.540702802103919,inf,inf,inf,inf,inf,0.7331609205986426,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
55,False,lstm,47,False,256,2,0.1,32,40,9,0.0003,64,0.2,1,0.0001,real,,0,0,30.0,inf,1.1767098373836942,inf,inf,inf,inf,inf,0.8967623159620497,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
56,False,lstm,47,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.0954936191260674,inf,inf,inf,inf,inf,0.7904653141893597,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
