trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
46,False,transformer,29,False,256,2,0.1,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,0.7239940171843177,inf,inf,inf,inf,inf,0.8497218752295022,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,17
47,False,transformer,29,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1173010181497645,inf,inf,inf,inf,inf,0.8447809659110175,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,17
48,False,transformer,29,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.0226581928980287,inf,inf,inf,inf,inf,0.8101950355703853,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,17
49,False,transformer,29,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,1.0913307350650134,inf,inf,inf,inf,inf,0.8385954202962514,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,8
50,False,transformer,29,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,0.5506505928598009,inf,inf,inf,inf,inf,0.842507923037056,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,8
51,False,transformer,29,False,128,3,0.1,32,40,16,0.0003,64,0.2,8,0.0,real,,0,0,30.0,inf,1.135335092191343,inf,inf,inf,inf,inf,0.8199024449454414,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,8
52,False,transformer,29,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,0.9491344324883201,inf,inf,inf,inf,inf,0.8463386384564575,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,8
53,False,transformer,29,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.0913048262624951,inf,inf,inf,inf,inf,0.8385865624278159,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,9
54,False,transformer,29,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,0.5502559843364062,inf,inf,inf,inf,inf,0.8424202935967019,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,9
55,False,transformer,29,False,128,3,0.1,32,40,16,0.0003,64,0.2,8,0.0001,real,,0,0,30.0,inf,1.1350964307785034,inf,inf,inf,inf,inf,0.8199142694473267,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,9
56,False,transformer,29,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,0.9491862996508154,inf,inf,inf,inf,inf,0.8463461444671351,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,9
57,False,transformer,29,False,256,3,0.2,32,40,18,0.001,64,0.2,10,0.0,real,,0,0,30.0,inf,1.0395433625133708,inf,inf,inf,inf,inf,0.8452574843640848,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,30
58,False,transformer,29,False,256,3,0.2,32,40,22,0.001,64,0.2,14,0.0,real,,0,0,30.0,inf,0.44321416976215605,inf,inf,inf,inf,inf,0.8081024217411754,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,30
59,False,transformer,29,False,256,3,0.2,32,40,10,0.001,64,0.2,2,0.0,real,,0,0,30.0,inf,0.9591627032668503,inf,inf,inf,inf,inf,0.9233017392511721,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,30
60,False,transformer,29,False,256,3,0.2,32,40,13,0.001,64,0.2,5,0.0,real,,0,0,30.0,inf,0.9768490659147767,inf,inf,inf,inf,inf,0.8543126399277075,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,30
61,False,transformer,29,False,256,3,0.1,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.0862060900823352,inf,inf,inf,inf,inf,0.8401267207020675,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,25
62,False,transformer,29,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,0.4874276048965282,inf,inf,inf,inf,inf,0.8350670547989326,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,25
63,False,transformer,29,False,256,3,0.1,32,40,22,0.0003,64,0.2,14,0.0001,real,,0,0,30.0,inf,1.4608941298943978,inf,inf,inf,inf,inf,0.7755838366791054,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,25
64,False,transformer,29,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.0405983453547627,inf,inf,inf,inf,inf,0.8052604465608797,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,25
