trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
84,False,transformer,97,False,256,3,0.2,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1012684282127037,inf,inf,inf,inf,inf,0.8284499800055494,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
85,False,transformer,97,False,128,3,0.2,32,40,17,0.001,64,0.2,9,0.0001,real,,0,0,30.0,inf,1.1708673288619031,inf,inf,inf,inf,inf,0.812701383017285,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
86,False,transformer,97,False,128,3,0.2,32,40,22,0.001,64,0.2,14,0.0001,real,,0,0,30.0,inf,0.4789158244122256,inf,inf,inf,inf,inf,0.7006090872171449,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
87,False,transformer,97,False,128,3,0.2,32,40,11,0.001,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.069601752139904,inf,inf,inf,inf,inf,0.8580760165497109,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
88,False,transformer,97,False,128,3,0.2,32,40,14,0.001,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.250577964338202,inf,inf,inf,inf,inf,0.7652419273593724,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
89,False,transformer,97,False,256,3,0.1,32,40,18,0.0003,64,0.2,10,0.0,real,,0,0,30.0,inf,1.117950298855038,inf,inf,inf,inf,inf,0.8024365811879253,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
90,False,transformer,97,False,256,3,0.1,32,40,19,0.0003,64,0.2,11,0.0,real,,0,0,30.0,inf,0.571312222529102,inf,inf,inf,inf,inf,0.7675424419282898,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
91,False,transformer,97,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.367804107842622,inf,inf,inf,inf,inf,0.7994248454659073,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
92,False,transformer,97,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.0183428051374939,inf,inf,inf,inf,inf,0.8689300348150426,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
93,False,transformer,97,False,256,2,0.1,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.1213972443260618,inf,inf,inf,inf,inf,0.895636666926188,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
94,False,transformer,97,False,256,2,0.1,32,40,18,0.0003,64,0.2,10,0.0001,real,,0,0,30.0,inf,0.5628630980715021,inf,inf,inf,inf,inf,0.7480937252199746,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
95,False,transformer,97,False,256,2,0.1,32,40,17,0.0003,64,0.2,9,0.0001,real,,0,0,30.0,inf,1.515908258932608,inf,inf,inf,inf,inf,0.7825432040073254,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
96,False,transformer,97,False,256,2,0.1,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.2576457619979968,inf,inf,inf,inf,inf,0.7859501353913516,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
97,False,transformer,97,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,1.0902497752819347,inf,inf,inf,inf,inf,0.8761015385905314,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
98,False,transformer,97,False,128,3,0.1,32,40,25,0.0003,64,0.2,17,0.0,real,,0,0,30.0,inf,0.5583338963018881,inf,inf,inf,inf,inf,0.7427393459692234,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
99,False,transformer,97,False,128,3,0.1,32,40,20,0.0003,64,0.2,12,0.0,real,,0,0,30.0,inf,1.1937370830112033,inf,inf,inf,inf,inf,0.7754070869198552,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
100,False,transformer,97,False,128,3,0.1,32,40,18,0.0003,64,0.2,10,0.0,real,,0,0,30.0,inf,1.3105879277673758,inf,inf,inf,inf,inf,0.7384156987435981,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
